NUM	B/D	DAY	MON	YEA	H	MN	SEC	Ci	TZ	LAT	LON
3936	D	15	01	1930	20	30	0	07	0	48N50	2E20
3937	B	05	02	1905	20	20	40		0	48N50	2E20
3938	D	27	01	1930	22	20	0	00	0	48N50	2E20
3939	B	08	11	1911	22	0	0		0	48N50	2E20
3940	D	12	02	1930	07	45	0	17	0	48N50	2E20
3941	B	26	08	1912	02	0	0		0	48N50	2E20
3942	D	13	02	1930	19	0	0	19	0	48N50	2E20
3943	B	13	04	1891	07	50	40		0	48N50	2E20
3944	D	18	02	1930	16	45	0	11	0	48N50	2E20
3945	B	12	02	1930	21	0	0		0	48N50	2E20
3946	D	23	02	1930	11	0	0	08	0	48N50	2E20
3947	B	15	06	1867	11	20	40		0	48N50	2E20
3948	D	01	03	1930	02	30	0	14	0	48N50	2E20
3949	B	28	02	1930	15	0	0		0	48N50	2E20
3950	D	07	03	1930	12	0	0	00	0	48N50	2E20
3951	B	13	03	1906	10	50	40		0	48N50	2E20
3952	D	09	03	1930	04	0	0	00	0	48N50	2E20
3953	B	30	07	1929	21	0	0		0	48N50	2E20
3954	D	15	03	1930	0	30	0	14	0	48N50	2E20
3955	B	07	04	1929	09	30	0		0	48N50	2E20
3956	D	17	03	1930	05	45	0	11	0	48N50	2E20
3957	B	23	02	1908	06	50	40		0	48N50	2E20
3958	D	23	03	1930	07	0	0	07	0	48N50	2E20
3959	B	10	03	1928	20	0	0		0	48N50	2E20
3960	D	27	03	1930	07	15	0	11	0	48N50	2E20
3961	B	04	10	1893	20	50	40		0	48N50	2E20
3962	D	10	05	1930	01	45	0	08	0	48N50	2E20
3963	B	24	04	1930	20	40	0		0	48N50	2E20
3964	D	10	05	1930	23	30	0	05	0	48N50	2E20
3965	B	02	07	1900	16	0	40		0	48N50	2E20
3966	D	18	05	1930	05	30	0	12	0	48N50	2E20
3967	B	07	11	1919	05	0	0		0	48N50	2E20
3968	D	23	05	1930	22	0	0	06	0	48N50	2E20
3969	B	19	08	1893	20	20	40		0	48N50	2E20
3970	D	02	06	1930	21	0	0	14	0	48N50	2E20
3971	B	27	03	1929	04	0	0		0	48N50	2E20
3972	D	09	06	1930	18	0	0	08	0	48N50	2E20
3973	B	03	01	1894	11	50	40		0	48N50	2E20
3974	D	11	06	1930	02	15	0	02	0	48N50	2E20
3975	B	18	12	1929	19	0	0		0	48N50	2E20
3976	D	12	06	1930	18	50	0	15	0	48N50	2E20
3977	B	03	09	1929	16	0	0		0	48N50	2E20
3978	D	21	06	1930	04	45	0	08	0	48N50	2E20
3979	B	08	12	1924	16	30	0		0	48N50	2E20
3980	D	25	06	1930	10	20	0	01	0	48N50	2E20
3981	B	21	03	1929	05	45	0		0	48N50	2E20
3982	D	30	06	1930	22	0	0	09	0	48N50	2E20
3983	B	30	12	1929	01	0	0		0	48N50	2E20
3984	D	02	07	1930	10	30	0	09	0	48N50	2E20
3985	B	25	03	1930	14	45	0		0	48N50	2E20
3986	D	22	07	1930	14	30	0	02	0	48N50	2E20
3987	B	05	03	1928	03	0	0		0	48N50	2E20
3988	D	26	07	1930	17	0	0	13	0	48N50	2E20
3989	B	28	10	1922	17	0	0		0	48N50	2E20
3990	D	19	08	1930	19	30	0	10	0	48N50	2E20
3991	B	13	11	1903	08	50	40		0	48N50	2E20
3992	D	06	09	1930	06	10	0	14	0	48N50	2E20
3993	B	05	07	1930	04	10	0		0	48N50	2E20
3994	D	10	09	1930	08	0	0	06	0	48N50	2E20
3995	B	19	11	1886	0	50	40		0	48N50	2E20
3996	D	22	09	1930	21	0	0	04	0	48N50	2E20
3997	B	18	10	1903	01	20	40		0	48N50	2E20
3998	D	19	10	1930	15	0	0	09	0	48N50	2E20
3999	B	07	03	1890	09	20	40		0	48N50	2E20
4000	D	20	10	1930	22	20	0	12	0	48N50	2E20
4001	B	10	09	1894	20	50	40		0	48N50	2E20
4002	D	22	10	1930	11	45	0	04	0	48N50	2E20
4003	B	01	05	1878	18	50	40		0	48N50	2E20
4004	D	24	10	1930	23	15	0	01	0	48N50	2E20
4005	B	11	07	1875	02	50	40		0	48N50	2E20
4006	D	10	11	1930	19	30	0	03	0	48N50	2E20
4007	B	27	10	1930	01	0	0		0	48N50	2E20
4008	D	15	11	1930	01	30	0	11	0	48N50	2E20
4009	B	27	12	1883	01	50	40		0	48N50	2E20
4010	D	18	11	1930	12	30	0	04	0	48N50	2E20
4011	B	14	01	1859	10	50	40		0	48N50	2E20
4012	D	22	11	1930	03	0	0	00	0	48N50	2E20
4013	B	09	11	1897	11	40	40		0	48N50	2E20
4014	D	22	11	1930	06	35	0	00	0	48N50	2E20
4015	B	17	09	1898	18	50	40		0	48N50	2E20
4016	D	26	11	1930	17	30	0	12	0	48N50	2E20
4017	B	14	11	1930	21	30	0		0	48N50	2E20
4018	D	29	11	1930	23	20	0	06	0	48N50	2E20
4019	B	07	07	1930	20	0	0		0	48N50	2E20
4020	D	30	11	1930	0	15	0	04	0	48N50	2E20
4021	B	12	10	1930	18	0	0		0	48N50	2E20
4022	D	07	12	1930	05	0	0	05	0	48N50	2E20
4023	B	16	03	1924	01	50	0		0	48N50	2E20
4024	D	19	12	1930	14	0	0	08	0	48N50	2E20
4025	B	11	08	1882	17	50	40		0	48N50	2E20
4026	D	19	12	1930	20	50	0	08	0	48N50	2E20
4027	B	18	07	1900	08	50	40		0	48N50	2E20
4028	D	25	12	1930	06	0	0	06	0	48N50	2E20
4029	B	22	07	1930	05	0	0		0	48N50	2E20
4030	D	15	01	1931	15	55	0	06	0	48N50	2E20
4031	B	28	11	1880	08	50	40		0	48N50	2E20
4032	D	21	01	1931	13	30	0	03	0	48N50	2E20
4033	B	10	02	1924	12	30	0		0	48N50	2E20
4034	D	28	01	1931	02	15	0	09	0	48N50	2E20
4035	B	09	02	1902	15	50	40		0	48N50	2E20
4036	D	05	02	1931	0	30	0	04	0	48N50	2E20
4037	B	18	01	1931	11	0	0		0	48N50	2E20
4038	D	09	02	1931	04	0	0	02	0	48N50	2E20
4039	B	02	02	1931	12	0	0		0	48N50	2E20
4040	D	18	02	1931	18	0	0	02	0	48N50	2E20
4041	B	18	08	1913	18	0	0		0	48N50	2E20
4042	D	19	02	1931	06	0	0	02	0	48N50	2E20
4043	B	07	06	1928	21	0	0		0	48N50	2E20
4044	D	20	02	1931	19	30	0	01	0	48N50	2E20
4045	B	21	07	1898	0	50	40		0	48N50	2E20
4046	D	22	02	1931	01	0	0	03	0	48N50	2E20
4047	B	07	03	1858	14	50	40		0	48N50	2E20
4048	D	22	02	1931	11	30	0	03	0	48N50	2E20
4049	B	28	11	1911	13	30	0		0	48N50	2E20
4050	D	22	02	1931	23	0	0	03	0	48N50	2E20
4051	B	14	12	1891	0	50	40		0	48N50	2E20
4052	D	25	02	1931	03	15	0	14	0	48N50	2E20
4053	B	29	07	1930	08	0	0		0	48N50	2E20
4054	D	26	02	1931	15	0	0	12	0	48N50	2E20
4055	B	27	02	1931	03	15	0		0	48N50	2E20
4056	D	03	03	1931	16	45	0	09	0	48N50	2E20
4057	B	09	09	1860	15	50	40		0	48N50	2E20
4058	D	04	03	1931	15	20	0	03	0	48N50	2E20
4059	B	24	03	1912	17	0	0		0	48N50	2E20
4060	D	16	03	1931	06	0	0	02	0	48N50	2E20
4061	B	31	10	1929	03	15	0		0	48N50	2E20
4062	D	21	03	1931	05	30	0	13	0	48N50	2E20
4063	B	01	08	1888	07	50	40		0	48N50	2E20
4064	D	25	03	1931	10	30	0	07	0	48N50	2E20
4065	B	25	03	1931	08	0	0		0	48N50	2E20
4066	D	27	03	1931	04	20	0	06	0	48N50	2E20
4067	B	28	03	1914	12	30	0		0	48N50	2E20
4068	D	28	03	1931	18	30	0	05	0	48N50	2E20
4069	B	16	12	1929	14	0	0		0	48N50	2E20
4070	D	02	04	1931	0	10	0	03	0	48N50	2E20
4071	B	05	07	1913	09	30	0		0	48N50	2E20
4072	D	05	04	1931	15	30	0	02	0	48N50	2E20
4073	B	07	05	1929	03	0	0		0	48N50	2E20
4074	D	07	04	1931	14	0	0	01	0	48N50	2E20
4075	B	02	05	1903	15	50	40		0	48N50	2E20
4076	D	26	04	1931	01	0	0	06	0	48N50	2E20
4077	B	11	10	1857	10	20	40		0	48N50	2E20
4078	D	18	05	1931	01	30	0	06	0	48N50	2E20
4079	B	03	10	1888	20	20	40		0	48N50	2E20
4080	D	19	05	1931	03	50	0	02	0	48N50	2E20
4081	B	15	05	1931	08	0	0		0	48N50	2E20
4082	D	21	05	1931	05	0	0	03	0	48N50	2E20
4083	B	26	08	1914	06	30	0		0	48N50	2E20
4084	D	23	06	1931	0	0	0	04	0	48N50	2E20
4085	B	19	12	1914	05	40	0		0	48N50	2E20
4086	D	26	06	1931	23	30	0	14	0	48N50	2E20
4087	B	03	05	1931	10	10	0		0	48N50	2E20
4088	D	28	06	1931	0	0	0	14	0	48N50	2E20
4089	B	08	04	1931	23	30	0		0	48N50	2E20
4090	D	04	07	1931	22	55	0	06	0	48N50	2E20
4091	B	01	07	1905	21	20	40		0	48N50	2E20
4092	D	09	07	1931	18	0	0	01	0	48N50	2E20
4093	B	21	02	1876	06	50	40		0	48N50	2E20
4094	D	16	07	1931	04	0	0	07	0	48N50	2E20
4095	B	28	11	1930	02	0	0		0	48N50	2E20
4096	D	26	07	1931	07	45	0	09	0	48N50	2E20
4097	B	08	11	1930	15	0	0		0	48N50	2E20
4098	D	29	07	1931	11	30	0	08	0	48N50	2E20
4099	B	09	02	1896	22	50	40		0	48N50	2E20
4100	D	31	07	1931	10	30	0	02	0	48N50	2E20
4101	B	07	06	1926	0	30	0		0	48N50	2E20
4102	D	01	08	1931	06	15	0	04	0	48N50	2E20
4103	B	20	02	1856	14	50	40		0	48N50	2E20
4104	D	18	08	1931	14	20	0	02	0	48N50	2E20
4105	B	30	11	1926	22	45	0		0	48N50	2E20
4106	D	27	08	1931	04	0	0	09	0	48N50	2E20
4107	B	30	08	1931	0	0	0		0	48N50	2E20
4108	D	04	09	1931	08	0	0	15	0	48N50	2E20
4109	B	15	07	1924	08	0	0		0	48N50	2E20
4110	D	04	09	1931	14	10	0	15	0	48N50	2E20
4111	B	12	06	1931	15	0	0		0	48N50	2E20
4112	D	09	09	1931	17	0	0	09	0	48N50	2E20
4113	B	23	12	1928	03	30	0		0	48N50	2E20
4114	D	23	09	1931	08	0	0	09	0	48N50	2E20
4115	B	16	09	1931	21	0	0		0	48N50	2E20
4116	D	07	10	1931	07	30	0	05	0	48N50	2E20
4117	B	03	09	1931	10	0	0		0	48N50	2E20
4118	D	08	10	1931	19	45	0	04	0	48N50	2E20
4119	B	01	07	1930	21	0	0		0	48N50	2E20
4120	D	12	10	1931	10	30	0	15	0	48N50	2E20
4121	B	09	10	1863	05	50	40		0	48N50	2E20
4122	D	21	11	1931	08	0	0	03	0	48N50	2E20
4123	B	26	09	1931	10	30	0		0	48N50	2E20
4124	D	04	12	1931	16	45	0	14	0	48N50	2E20
4125	B	22	06	1892	01	50	40		0	48N50	2E20
4126	D	09	12	1931	01	0	0	04	0	48N50	2E20
4127	B	14	04	1876	02	50	40		0	48N50	2E20
4128	D	20	12	1931	15	0	0	00	0	48N50	2E20
4129	B	03	04	1925	17	30	0		0	48N50	2E20
4130	D	23	12	1931	23	55	0	09	0	48N50	2E20
4131	B	01	10	1931	14	0	0		0	48N50	2E20
4132	D	23	01	1932	22	30	0	02	0	48N50	2E20
4133	B	22	09	1930	03	0	0		0	48N50	2E20
4134	D	25	01	1932	13	0	0	14	0	48N50	2E20
4135	B	27	02	1873	01	50	40		0	48N50	2E20
4136	D	31	01	1932	20	30	0	09	0	48N50	2E20
4137	B	27	09	1931	18	25	0		0	48N50	2E20
4138	D	06	02	1932	08	0	0	10	0	48N50	2E20
4139	B	08	04	1931	18	0	0		0	48N50	2E20
4140	D	08	02	1932	09	0	0	11	0	48N50	2E20
4141	B	24	11	1930	12	30	0		0	48N50	2E20
4142	D	09	02	1932	23	30	0	09	0	48N50	2E20
4143	B	14	10	1876	22	50	40		0	48N50	2E20
4144	D	19	02	1932	14	30	0	08	0	48N50	2E20
4145	B	02	12	1897	06	50	40		0	48N50	2E20
4146	D	21	03	1932	14	45	0	12	0	48N50	2E20
4147	B	20	01	1907	13	05	40		0	48N50	2E20
4148	D	23	03	1932	07	0	0	10	0	48N50	2E20
4149	B	24	03	1931	13	0	0		0	48N50	2E20
4150	D	23	03	1932	19	0	0	10	0	48N50	2E20
4151	B	26	06	1931	22	20	0		0	48N50	2E20
4152	D	27	03	1932	23	55	0	04	0	48N50	2E20
4153	B	18	09	1927	14	45	0		0	48N50	2E20
4154	D	03	04	1932	08	45	0	12	0	48N50	2E20
4155	B	30	06	1927	09	0	0		0	48N50	2E20
4156	D	04	04	1932	17	0	0	10	0	48N50	2E20
4157	B	28	07	1906	14	50	40		0	48N50	2E20
4158	D	10	04	1932	01	0	0	06	0	48N50	2E20
4159	B	06	07	1869	06	50	40		0	48N50	2E20
4160	D	14	04	1932	18	0	0	11	0	48N50	2E20
4161	B	24	10	1884	19	50	40		0	48N50	2E20
4162	D	29	04	1932	23	15	0	02	0	48N50	2E20
4163	B	30	06	1930	12	30	0		0	48N50	2E20
4164	D	02	05	1932	22	0	0	10	0	48N50	2E20
4165	B	29	01	1856	10	50	40		0	48N50	2E20
4166	D	03	05	1932	04	0	0	11	0	48N50	2E20
4167	B	03	02	1876	06	50	40		0	48N50	2E20
4168	D	10	05	1932	17	0	0	07	0	48N50	2E20
4169	B	07	06	1870	05	20	40		0	48N50	2E20
4170	D	11	05	1932	0	30	0	11	0	48N50	2E20
4171	B	28	01	1931	22	30	0		0	48N50	2E20
4172	D	04	06	1932	13	0	0	00	0	48N50	2E20
4173	B	12	12	1930	18	30	0		0	48N50	2E20
4174	D	11	06	1932	01	0	0	09	0	48N50	2E20
4175	B	20	09	1930	13	30	0		0	48N50	2E20
4176	D	13	06	1932	22	0	0	06	0	48N50	2E20
4177	B	19	12	1902	17	50	40		0	48N50	2E20
4178	D	15	06	1932	22	0	0	00	0	48N50	2E20
4179	B	04	11	1931	04	0	0		0	48N50	2E20
4180	D	17	06	1932	07	30	0	00	0	48N50	2E20
4181	B	30	05	1927	01	0	0		0	48N50	2E20
4182	D	18	06	1932	21	15	0	01	0	48N50	2E20
4183	B	22	03	1932	22	0	0		0	48N50	2E20
4184	D	22	06	1932	20	30	0	08	0	48N50	2E20
4185	B	15	10	1898	14	20	40		0	48N50	2E20
4186	D	28	06	1932	04	10	0	01	0	48N50	2E20
4187	B	14	02	1932	01	0	0		0	48N50	2E20
4188	D	05	07	1932	21	0	0	11	0	48N50	2E20
4189	B	06	02	1896	23	20	40		0	48N50	2E20
4190	D	09	07	1932	15	15	0	09	0	48N50	2E20
4191	B	03	08	1907	11	50	40		0	48N50	2E20
4192	D	02	08	1932	16	0	0	12	0	48N50	2E20
4193	B	08	01	1919	09	45	0		0	48N50	2E20
4194	D	11	08	1932	20	30	0	04	0	48N50	2E20
4195	B	12	08	1928	21	0	0		0	48N50	2E20
4196	D	02	10	1932	12	30	0	08	0	48N50	2E20
4197	B	21	08	1932	02	0	0		0	48N50	2E20
4198	D	14	10	1932	01	0	0	03	0	48N50	2E20
4199	B	10	01	1882	04	50	40		0	48N50	2E20
4200	D	21	10	1932	10	30	0	15	0	48N50	2E20
4201	B	30	03	1899	15	50	40		0	48N50	2E20
4202	D	08	11	1932	11	0	0	03	0	48N50	2E20
4203	B	25	09	1932	03	0	0		0	48N50	2E20
4204	D	04	12	1932	14	0	0	04	0	48N50	2E20
4205	B	03	12	1886	10	50	40		0	48N50	2E20
4206	D	10	12	1932	09	30	0	08	0	48N50	2E20
4207	B	25	06	1930	05	30	0		0	48N50	2E20
4208	D	16	12	1932	08	35	0	15	0	48N50	2E20
4209	B	07	08	1858	08	50	40		0	48N50	2E20
4210	D	22	12	1932	08	0	0	02	0	48N50	2E20
4211	B	08	11	1890	11	50	40		0	48N50	2E20
4212	D	25	12	1932	15	45	0	09	0	48N50	2E20
4213	B	28	12	1885	18	50	40		0	48N50	2E20
4214	D	30	12	1932	02	0	0	08	0	48N50	2E20
4215	B	30	09	1914	09	40	0		0	48N50	2E20
4216	D	05	01	1933	10	15	0	00	0	48N50	2E20
4217	B	16	02	1932	23	0	0		0	48N50	2E20
4218	D	12	01	1933	17	0	0	01	0	48N50	2E20
4219	B	03	12	1932	01	15	0		0	48N50	2E20
4220	D	20	01	1933	15	15	0	09	0	48N50	2E20
4221	B	10	11	1906	09	20	40		0	48N50	2E20
4222	D	22	01	1933	09	30	0	14	0	48N50	2E20
4223	B	30	08	1912	10	0	0		0	48N50	2E20
4224	D	25	01	1933	07	30	0	09	0	48N50	2E20
4225	B	12	04	1879	06	50	40		0	48N50	2E20
4226	D	25	01	1933	09	30	0	09	0	48N50	2E20
4227	B	10	08	1932	05	0	0		0	48N50	2E20
4228	D	27	01	1933	02	30	0	14	0	48N50	2E20
4229	B	23	09	1887	02	50	40		0	48N50	2E20
4230	D	06	02	1933	07	0	0	01	0	48N50	2E20
4231	B	17	11	1931	07	0	0		0	48N50	2E20
4232	D	16	02	1933	14	45	0	01	0	48N50	2E20
4233	B	15	01	1867	17	50	40		0	48N50	2E20
4234	D	16	02	1933	16	45	0	01	0	48N50	2E20
4235	B	13	09	1904	15	50	40		0	48N50	2E20
4236	D	02	03	1933	22	0	0	04	0	48N50	2E20
4237	B	12	07	1928	04	30	0		0	48N50	2E20
4238	D	07	04	1933	16	10	0	10	0	48N50	2E20
4239	B	18	08	1931	0	0	0		0	48N50	2E20
4240	D	08	04	1933	18	20	0	08	0	48N50	2E20
4241	B	28	06	1867	07	50	40		0	48N50	2E20
4242	D	12	04	1933	13	0	0	00	0	48N50	2E20
4243	B	06	10	1913	10	0	0		0	48N50	2E20
4244	D	14	04	1933	11	0	0	05	0	48N50	2E20
4245	B	22	01	1933	10	0	0		0	48N50	2E20
4246	D	21	04	1933	14	0	0	12	0	48N50	2E20
4247	B	11	04	1870	11	50	40		0	48N50	2E20
4248	D	10	05	1933	15	30	0	01	0	48N50	2E20
4249	B	02	05	1933	22	0	0		0	48N50	2E20
4250	D	10	05	1933	18	0	0	01	0	48N50	2E20
4251	B	18	05	1933	01	0	0		0	48N50	2E20
4252	D	24	05	1933	09	30	0	01	0	48N50	2E20
4253	B	24	01	1931	21	45	0		0	48N50	2E20
4254	D	20	05	1933	15	20	0	02	0	48N50	2E20
4255	B	17	03	1933	01	15	0		0	48N50	2E20
4256	D	05	06	1933	09	30	0	00	0	48N50	2E20
4257	B	09	05	1933	04	0	0		0	48N50	2E20
4258	D	07	06	1933	14	30	0	01	0	48N50	2E20
4259	B	23	07	1932	04	0	0		0	48N50	2E20
4260	D	18	06	1933	11	30	0	01	0	48N50	2E20
4261	B	28	07	1881	23	50	40		0	48N50	2E20
4262	D	15	07	1933	08	40	0	00	0	48N50	2E20
4263	B	05	10	1868	07	20	40		0	48N50	2E20
4264	D	04	08	1933	07	0	0	01	0	48N50	2E20
4265	B	25	04	1911	06	0	0		0	48N50	2E20
4266	D	27	08	1933	22	30	0	03	0	48N50	2E20
4267	B	14	11	1923	10	0	0		0	48N50	2E20
4268	D	29	08	1933	22	45	0	01	0	48N50	2E20
4269	B	14	10	1912	01	0	0		0	48N50	2E20
4270	D	04	09	1933	13	15	0	04	0	48N50	2E20
4271	B	20	02	1907	04	20	40		0	48N50	2E20
4272	D	15	09	1933	0	0	0	15	0	48N50	2E20
4273	B	21	06	1913	23	30	0		0	48N50	2E20
4274	D	03	10	1933	08	45	0	02	0	48N50	2E20
4275	B	22	11	1891	16	50	40		0	48N50	2E20
4276	D	14	10	1933	07	0	0	13	0	48N50	2E20
4277	B	02	02	1898	05	20	40		0	48N50	2E20
4278	D	15	10	1933	23	0	0	06	0	48N50	2E20
4279	B	25	10	1933	07	0	0		0	48N50	2E20
4280	D	01	11	1933	04	0	0	04	0	48N50	2E20
4281	B	10	09	1883	20	50	40		0	48N50	2E20
4282	D	18	11	1933	19	0	0	05	0	48N50	2E20
4283	B	22	11	1859	17	50	40		0	48N50	2E20
4284	D	23	11	1933	05	0	0	05	0	48N50	2E20
4285	B	27	07	1899	21	20	40		0	48N50	2E20
4286	D	20	12	1933	21	10	0	03	0	48N50	2E20
4287	B	26	07	1865	03	50	40		0	48N50	2E20
4288	D	23	12	1933	02	45	0	02	0	48N50	2E20
4289	B	24	05	1905	16	20	40		0	48N50	2E20
4290	D	30	12	1933	20	0	0	00	0	48N50	2E20
4291	B	03	11	1928	03	0	0		0	48N50	2E20
4292	D	12	02	1934	0	30	0	06	0	48N50	2E20
4293	B	28	03	1903	07	50	40		0	48N50	2E20
4294	D	18	02	1934	0	35	0	11	0	48N50	2E20
4295	B	23	09	1933	18	10	0		0	48N50	2E20
4296	D	19	02	1934	09	0	0	04	0	48N50	2E20
4297	B	11	05	1930	02	45	0		0	48N50	2E20
4298	D	20	02	1934	04	50	0	05	0	48N50	2E20
4299	B	18	01	1933	10	20	0		0	48N50	2E20
4300	D	23	02	1934	03	0	0	01	0	48N50	2E20
4301	B	07	10	1893	03	50	40		0	48N50	2E20
4302	D	13	03	1934	11	0	0	02	0	48N50	2E20
4303	B	20	02	1883	11	50	40		0	48N50	2E20
4304	D	25	03	1934	10	0	0	13	0	48N50	2E20
4305	B	12	06	1890	17	50	40		0	48N50	2E20
4306	D	20	04	1934	04	0	0	06	0	48N50	2E20
4307	B	15	07	1879	11	50	40		0	48N50	2E20
4308	D	22	04	1934	15	45	0	06	0	48N50	2E20
4309	B	13	11	1903	11	50	40		0	48N50	2E20
4310	D	25	04	1934	16	15	0	03	0	48N50	2E20
4311	B	01	10	1903	03	20	40		0	48N50	2E20
4312	D	03	05	1934	13	30	0	13	0	48N50	2E20
4313	B	11	04	1931	11	0	0		0	48N50	2E20
4314	D	13	05	1934	15	0	0	06	0	48N50	2E20
4315	B	08	04	1934	06	30	0		0	48N50	2E20
4316	D	16	05	1934	17	30	0	00	0	48N50	2E20
4317	B	04	12	1858	13	50	40		0	48N50	2E20
4318	D	29	05	1934	01	0	0	01	0	48N50	2E20
4319	B	04	08	1866	07	50	40		0	48N50	2E20
4320	D	06	06	1934	10	30	0	13	0	48N50	2E20
4321	B	08	08	1908	11	20	40		0	48N50	2E20
4322	D	13	06	1934	17	15	0	02	0	48N50	2E20
4323	B	18	01	1904	17	50	40		0	48N50	2E20
4324	D	14	07	1934	0	30	0	06	0	48N50	2E20
4325	B	04	10	1906	21	50	40		0	48N50	2E20
4326	D	19	07	1934	04	30	0	00	0	48N50	2E20
4327	B	27	08	1909	01	20	40		0	48N50	2E20
4328	D	21	07	1934	01	0	0	01	0	48N50	2E20
4329	B	17	05	1932	05	0	0		0	48N50	2E20
4330	D	02	09	1934	13	30	0	13	0	48N50	2E20
4331	B	01	09	1934	12	30	0		0	48N50	2E20
4332	D	03	09	1934	23	30	0	08	0	48N50	2E20
4333	B	20	06	1930	20	40	0		0	48N50	2E20
4334	D	19	09	1934	19	0	0	09	0	48N50	2E20
4335	B	16	02	1905	23	35	40		0	48N50	2E20
4336	D	27	09	1934	04	30	0	13	0	48N50	2E20
4337	B	11	10	1897	13	50	40		0	48N50	2E20
4338	D	01	10	1934	15	30	0	05	0	48N50	2E20
4339	B	10	04	1864	05	50	40		0	48N50	2E20
4340	D	19	10	1934	14	0	0	00	0	48N50	2E20
4341	B	09	03	1911	06	20	40		0	48N50	2E20
4342	D	22	10	1934	01	40	0	03	0	48N50	2E20
4343	B	16	07	1853	21	50	40		0	48N50	2E20
4344	D	26	10	1934	12	30	0	12	0	48N50	2E20
4345	B	22	07	1929	23	15	0		0	48N50	2E20
4346	D	28	10	1934	02	0	0	06	0	48N50	2E20
4347	B	10	11	1850	16	50	40		0	48N50	2E20
4348	D	01	11	1934	21	0	0	00	0	48N50	2E20
4349	B	27	05	1881	16	50	40		0	48N50	2E20
4350	D	12	11	1934	05	0	0	02	0	48N50	2E20
4351	B	02	11	1931	22	30	0		0	48N50	2E20
4352	D	27	12	1934	10	15	0	01	0	48N50	2E20
4353	B	29	12	1934	02	45	0		0	48N50	2E20
4354	D	31	12	1934	06	0	0	09	0	48N50	2E20
4355	B	29	12	1934	02	30	0		0	48N50	2E20
4356	D	31	12	1934	06	10	0	09	0	48N50	2E20
4357	B	02	03	1927	0	45	0		0	48N50	2E20
4358	D	07	01	1935	18	0	0	01	0	48N50	2E20
4359	B	17	08	1908	04	20	40		0	48N50	2E20
4360	D	19	01	1935	17	0	0	05	0	48N50	2E20
4361	B	13	06	1887	0	50	40		0	48N50	2E20
4362	D	03	02	1935	11	30	0	11	0	48N50	2E20
4363	B	30	01	1935	02	0	0		0	48N50	2E20
4364	D	06	02	1935	13	0	0	02	0	48N50	2E20
4365	B	04	10	1897	09	20	40		0	48N50	2E20
4366	D	07	02	1935	21	15	0	07	0	48N50	2E20
4367	B	26	08	1888	06	20	40		0	48N50	2E20
4368	D	09	02	1935	06	0	0	03	0	48N50	2E20
4369	B	16	02	1894	19	50	40		0	48N50	2E20
4370	D	20	02	1935	06	0	0	07	0	48N50	2E20
4371	B	30	11	1908	07	50	40		0	48N50	2E20
4372	D	21	02	1935	16	40	0	12	0	48N50	2E20
4373	B	04	09	1888	01	50	40		0	48N50	2E20
4374	D	26	02	1935	0	30	0	13	0	48N50	2E20
4375	B	05	02	1866	01	50	40		0	48N50	2E20
4376	D	17	03	1935	02	15	0	10	0	48N50	2E20
4377	B	12	06	1872	20	50	40		0	48N50	2E20
4378	D	23	03	1935	01	0	0	05	0	48N50	2E20
4379	B	02	01	1913	21	0	0		0	48N50	2E20
4380	D	24	03	1935	06	40	0	10	0	48N50	2E20
4381	B	29	04	1888	18	50	40		0	48N50	2E20
4382	D	13	04	1935	10	0	0	13	0	48N50	2E20
4383	B	20	04	1935	04	15	0		0	48N50	2E20
4384	D	24	04	1935	15	0	0	05	0	48N50	2E20
4385	B	11	08	1934	07	15	0		0	48N50	2E20
4386	D	07	05	1935	19	30	0	02	0	48N50	2E20
4387	B	11	04	1925	09	0	0		0	48N50	2E20
4388	D	12	05	1935	04	30	0	10	0	48N50	2E20
4391	B	25	11	1934	21	40	0		0	48N50	2E20
4392	D	23	05	1935	20	35	0	01	0	48N50	2E20
4393	B	06	03	1905	21	10	40		0	48N50	2E20
4394	D	26	05	1935	10	0	0	04	0	48N50	2E20
4395	B	30	05	1935	08	0	0		0	48N50	2E20
4396	D	01	06	1935	20	0	0	01	0	48N50	2E20
4397	B	27	10	1904	03	50	40		0	48N50	2E20
4398	D	08	06	1935	04	0	0	17	0	48N50	2E20
4399	B	26	05	1929	06	15	0		0	48N50	2E20
4400	D	23	06	1935	06	0	0	02	0	48N50	2E20
4401	B	08	04	1935	15	30	0		0	48N50	2E20
4402	D	24	06	1935	04	45	0	01	0	48N50	2E20
4403	B	04	01	1909	04	50	40		0	48N50	2E20
4404	D	29	06	1935	03	0	0	08	0	48N50	2E20
4405	B	02	01	1935	13	15	0		0	48N50	2E20
4406	D	26	07	1935	05	30	0	06	0	48N50	2E20
4407	B	12	02	1932	09	0	0		0	48N50	2E20
4408	D	27	07	1935	19	40	0	05	0	48N50	2E20
4409	B	14	08	1915	09	0	0		0	48N50	2E20
4410	D	07	08	1935	16	0	0	05	0	48N50	2E20
4411	B	22	09	1903	17	50	40		0	48N50	2E20
4412	D	08	08	1935	05	0	0	02	0	48N50	2E20
4413	B	20	05	1861	23	20	40		0	48N50	2E20
4414	D	27	08	1935	09	0	0	12	0	48N50	2E20
4415	B	15	04	1925	17	35	0		0	48N50	2E20
4416	D	30	08	1935	01	0	0	05	0	48N50	2E20
4417	B	02	04	1868	01	50	40		0	48N50	2E20
4418	D	11	09	1935	09	0	0	19	0	48N50	2E20
