PRO	NUM	COU	DAY	MON	YEA	H	MN	SEC	TZ	LAT	LON	COD	CITY
C	594	F	15	8	1893	5	50	40	0	48N50	2E20	75	PARIS 4E
C	595	F	22	7	1929	16	0	0	0	43N18	5E22	13	LAMBESC
C	596	F	8	12	1923	5	0	0	0	41N55	8E45	20	VISCOVATO
C	597	F	20	2	1924	12	0	0	0	49N34	3E37	02	CHAUNY
C	598	F	8	2	1927	15	0	0	0	49N46	4E44	08	CHARLEVILLE
C	599	F	22	10	1915	1	0	0	0	48N50	2E20	75	PARIS 10E
C	600	F	11	9	1913	22	0	0	0	48N50	2E 8	78	VELIZY
C	601	F	15	9	1930	15	30	0	0	43N18	0W22	64	BAYONNE
C	602	F	16	9	1930	11	0	0	0	48N50	2E11	92	ANTONY
C	603	F	23	1	1929	10	0	0	0	48N55	2E30	93	BAGNOLET
C	604	F	28	5	1927	22	0	0	0	43N37	3E53	34	BEZIERS
C	605	F	24	2	1922	2	0	0	0	50N39	3E 5	59	MAUBEUGE
C	606	F	11	1	1920	1	0	0	0	50N39	3E 5	59	MAUBEUGE
C	607	F	8	11	1924	18	30	0	0	50N39	3E 5	59	MAUBEUGE
C	608	F	2	3	1927	13	0	0	0	36N47	3E 0	ALG	ALGER
C	609	F	13	1	1929	19	30	0	0	35N40	0W30	ALG	TIARET
C	610	F	5	3	1931	2	30	0	0	50N39	3E 5	59	ROSENDAEL
C	611	F	27	4	1929	4	0	0	0	35N40	0W30	ALG	ORAN
C	612	F	10	4	1929	8	0	0	0	43N14	0E 5	65	TARBES
C	613	F	29	11	1930	13	0	0	0	45N11	0E44	24	CHALAGNAC
C	614	F	4	5	1930	4	0	0	0	43N18	5E22	13	MARSEILLE
C	615	F	26	12	1928	1	0	0	0	50N39	3E 5	59	ROUBAIX
C	616	F	5	1	1930	22	30	0	0	49N11	0W22	14	LISIEUX
C	617	F	7	3	1928	18	20	0	0	49N 1	1E11	27	EVREUX
C	618	F	5	9	1907	10	50	40	0	50N39	3E 5	59	ROUBAIX
C	619	F	7	11	1926	20	30	0	0	44N12	0E38	47	FUMEL
C	620	F	18	6	1928	9	30	0	0	48N57	4E22	51	ROMAIN
C	621	F	5	8	1923	7	0	0	0	50N39	3E 5	59	FRESNES-S/ESCAU
C	622	F	21	1	1906	17	20	40	0	48N18	4E 5	10	TROYES
C	623	F	8	2	1907	20	50	40	0	48N57	4E22	51	REIMS
C	624	F	17	12	1908	16	50	40	0	50N39	3E 5	59	VALENCIENNES
C	625	F	18	5	1927	1	0	0	0	50N18	2E46	62	MERICOURT
C	626	F	27	8	1927	19	30	0	0	49N46	4E44	08	SEDAN
C	627	F	7	1	1928	21	0	0	0	35N40	0W30	ALG	ORAN
C	628	F	8	5	1927	0	0	0	0	49N54	2E18	80	AVELUY
C	629	F	16	3	1926	14	30	0	0	43N18	0W22	64	PAU
C	630	F	23	6	1930	15	0	0	0	50N39	3E 5	59	FOURMIES
C	631	F	9	5	1933	3	0	0	0	41N55	8E45	20	CALACUCCIA
C	632	F	31	3	1925	1	0	0	0	49N 1	1E11	27	PONT-AUDEMER
C	633	F	13	6	1931	0	0	0	0	48N57	4E22	51	VILLE-D'AY
C	634	F	26	8	1927	11	0	0	0	48N57	4E22	51	EPERNAY
C	635	F	17	2	1924	5	0	0	0	46N34	3E20	03	MONTLUCON
C	636	F	3	2	1921	7	0	0	0	49N34	3E37	02	LAON
C	637	F	27	5	1928	6	30	0	0	46N18	4E50	71	ST-VALLIER
C	638	F	8	1	1929	21	0	0	0	48N31	2W45	22	GUINGAMP
C	639	F	27	10	1892	2	50	40	0	46N59	3E 9	58	POUGUES-LES-EAUX
C	640	F	28	3	1927	8	0	0	0	49N34	3E37	02	HIRSON
C	641	F	29	12	1929	20	0	0	0	49N11	0W22	14	LISIEUX
C	642	F	26	1	1911	10	50	40	0	45N26	4E23	42	ST-ETIENNE
C	643	F	23	10	1927	17	45	0	0	48N26	0E 5	61	LAIGLE
C	644	F	7	11	1928	16	0	0	0	36N47	3E 0	ALG	ALGER
C	645	F	3	8	1926	16	0	0	0	47N15	6E 2	25	BESANCON
C	646	F	8	4	1902	7	50	40	0	50N39	3E 5	59	VALENCIENNES
C	647	F	15	6	1930	0	40	0	0	50N18	2E46	62	BOULOGNE-S/MER
C	648	F	3	4	1926	9	0	0	0	48N10	6E28	88	PETITE RAON
C	649	F	15	3	1928	1	0	0	0	47N35	1E20	41	MONT
C	650	F	18	4	1926	4	0	0	0	45N11	0E44	24	PERIGUEUX
C	651	F	24	6	1918	3	0	0	0	46N59	3E 9	58	ST-PARIZET-LE-C
C	652	F	8	5	1928	6	0	0	0	48N57	4E22	51	REIMS
C	653	F	19	11	1927	1	0	0	0	50N18	2E46	62	SALLAUMINES
C	654	F	8	6	1929	9	30	0	0	48N57	4E22	51	EPERNAY
C	655	F	22	12	1929	21	0	0	0	48N42	6E12	54	NANCY
C	656	F	27	5	1929	17	0	0	0	49N34	3E37	02	HARAMONT
C	657	F	1	12	1919	10	0	0	0	43N37	1E26	31	TOULOUSE
C	658	F	10	5	1930	1	0	0	0	49N26	1E 5	76	LE HAVRE
C	659	F	4	3	1931	19	0	0	0	36N47	3E 0	ALG	ALGER
C	660	F	20	6	1924	15	0	0	0	49N34	3E37	02	DURY
C	661	F	5	12	1930	3	0	0	0	45N54	6E 7	74	LA CLUSAZ
C	662	F	25	8	1928	9	0	0	0	48N31	2W45	22	SAINT-BRIEUC
C	663	F	4	4	1929	4	30	0	0	43N18	0W22	64	PAU
C	664	F	16	10	1926	15	40	0	0	47N15	6E 2	25	PONTARLIER
C	665	F	6	4	1934	23	50	0	0	48N27	1E30	28	CHARTRES
C	666	F	2	9	1906	5	50	40	0	45N47	3E 5	63	CLERMONT-FERRAND
C	667	F	28	3	1931	3	0	0	0	43N18	5E22	13	MARSEILLE
C	668	F	20	2	1921	12	0	0	0	43N18	5E22	13	MARSEILLE
C	669	F	31	5	1929	0	25	0	0	48N50	2E11	92	GENNEVILLIERS
C	670	F	26	9	1927	5	25	0	0	48N50	2E11	92	GENNEVILLIERS
C	671	F	7	11	1930	9	35	0	0	50N18	2E46	62	BARLIN
C	672	F	5	2	1905	6	50	40	0	43N18	5E22	13	MARSEILLE
C	673	F	24	12	1929	1	30	0	0	50N39	3E 5	59	ROSENDAEL
C	674	F	9	12	1927	10	0	0	0	35N40	0W30	ALG	ORAN
C	675	F	11	6	1928	7	0	0	0	44N56	4E54	26	VALENCE
C	676	F	16	7	1900	11	50	40	0	44N50	0W34	33	BORDEAUX
C	677	F	12	12	1929	5	0	0	0	48N57	4E22	51	EPERNAY
C	678	F	10	9	1924	19	0	0	0	43N42	7E16	06	NICE
C	679	F	11	8	1927	2	15	0	0	48N 5	7E21	68	MULHOUSE
C	680	F	8	8	1929	17	0	0	0	48N55	2E30	93	ST-DENIS
C	681	F	27	7	1925	9	0	0	0	47N48	3E35	89	ST-MARTIN-DU-TE
C	682	F	12	2	1923	11	0	0	0	47N48	3E35	89	ST-MARTIN-DU-TE
C	683	F	15	6	1929	15	0	0	0	43N42	7E16	06	NICE
C	684	F	8	12	1929	22	0	0	0	45N26	4E23	42	CHAMBON-FEUGERO
C	685	F	13	7	1930	4	0	0	0	36N40	4E 0	ALG	TIZI-OUZOU
C	686	F	2	6	1932	12	30	0	0	35N40	0W30	ALG	ORAN
